TID;Time;Activity
597;21:48;Added again to queue 2
598;21:48;Added again to queue 2
141;21:48;Added again to queue 2
142;21:48;Added again to queue 2
2872;21:48;Added again to queue 2
2871;21:48;Added again to queue 2
2069;21:49;Matched
2070;21:49;Matched
2116;21:49;Matched
2115;21:49;Matched
2069;21:49;Settled successful
2070;21:49;Settled successful
2116;21:49;Settled successful
2115;21:49;Settled successful
1232;21:49;Added again to queue 2
1231;21:49;Added again to queue 2
3045;21:49;Added again to queue 2
3046;21:49;Added again to queue 2
2112;21:49;Added again to queue 2
2111;21:49;Added again to queue 2
1851;21:49;Added again to queue 2
1852;21:49;Added again to queue 2
2714;21:49;Added again to queue 2
2713;21:49;Added again to queue 2
131;21:49;Added again to queue 2
132;21:49;Added again to queue 2
1121;21:49;Added again to queue 2
1122;21:49;Added again to queue 2
1822;21:49;Added again to queue 2
1821;21:49;Added again to queue 2
1485;21:49;Added again to queue 2
1486;21:49;Added again to queue 2
2637;21:49;Added again to queue 2
2638;21:49;Added again to queue 2
1208;21:49;Added again to queue 2
1207;21:49;Added again to queue 2
1663;21:49;Added again to queue 2
1664;21:49;Added again to queue 2
2332;21:49;Added again to queue 2
2331;21:49;Added again to queue 2
1959;21:49;Added again to queue 2
1960;21:49;Added again to queue 2
2363;21:49;Added again to queue 2
2364;21:49;Added again to queue 2
2022;21:49;Added again to queue 2
2021;21:49;Added again to queue 2
2599;21:49;Added again to queue 2
2600;21:49;Added again to queue 2
108;21:49;Settled successful from queue 2
107;21:49;Settled successful from queue 2
1787;21:49;Added again to queue 2
1788;21:49;Added again to queue 2
3023;21:49;Added again to queue 2
3024;21:49;Added again to queue 2
758;21:49;Added again to queue 2
757;21:49;Added again to queue 2
2456;21:49;Added again to queue 2
2455;21:49;Added again to queue 2
841;21:49;Added again to queue 2
842;21:49;Added again to queue 2
1023;21:49;Added again to queue 2
1024;21:49;Added again to queue 2
2112;21:49;Added again to queue 2
2111;21:49;Added again to queue 2
1349;21:49;Added again to queue 2
1350;21:49;Added again to queue 2
2203;21:49;Added again to queue 2
2204;21:49;Added again to queue 2
2846;21:49;Added again to queue 2
2845;21:49;Added again to queue 2
2701;21:49;Added again to queue 2
2702;21:49;Added again to queue 2
610;21:49;Added again to queue 2
609;21:49;Added again to queue 2
2464;21:49;Added again to queue 2
2463;21:49;Added again to queue 2
1121;21:49;Added again to queue 2
1122;21:49;Added again to queue 2
2040;21:49;Added again to queue 2
2039;21:49;Added again to queue 2
1536;21:49;Added again to queue 2
1535;21:49;Added again to queue 2
2042;21:49;Added again to queue 2
2041;21:49;Added again to queue 2
1112;21:49;Added again to queue 2
1111;21:49;Added again to queue 2
564;21:49;Added again to queue 2
563;21:49;Added again to queue 2
452;21:49;Settled successful from queue 2
451;21:49;Settled successful from queue 2
238;21:49;Added again to queue 2
237;21:49;Added again to queue 2
597;21:49;Added again to queue 2
598;21:49;Added again to queue 2
141;21:49;Added again to queue 2
142;21:49;Added again to queue 2
2872;21:49;Added again to queue 2
2871;21:49;Added again to queue 2
2056;21:49;Added again to queue 2
2055;21:49;Added again to queue 2
2542;21:49;Settled successful from queue 2
2541;21:49;Settled successful from queue 2
3059;21:50;Matched
3060;21:50;Matched
3059;21:50;Added to queue 2
3060;21:50;Added to queue 2
798;21:51;Matched
797;21:51;Matched
1748;21:51;Matched
1747;21:51;Matched
2476;21:51;Matched
2475;21:51;Matched
798;21:51;Added to queue 2
797;21:51;Added to queue 2
1748;21:51;Added to queue 2
1747;21:51;Added to queue 2
2476;21:51;Added to queue 2
2475;21:51;Added to queue 2
219;21:52;Matched
220;21:52;Matched
665;21:52;Matched
666;21:52;Matched
219;21:52;Added to queue 2
220;21:52;Added to queue 2
665;21:52;Added to queue 2
666;21:52;Added to queue 2
2930;21:53;Matched
2929;21:53;Matched
2930;21:53;Settled successful
2929;21:53;Settled successful
758;21:53;Added again to queue 2
757;21:53;Added again to queue 2
2456;21:53;Added again to queue 2
2455;21:53;Added again to queue 2
841;21:53;Added again to queue 2
842;21:53;Added again to queue 2
1023;21:53;Added again to queue 2
1024;21:53;Added again to queue 2
2112;21:53;Added again to queue 2
2111;21:53;Added again to queue 2
1349;21:53;Added again to queue 2
1350;21:53;Added again to queue 2
2203;21:53;Added again to queue 2
2204;21:53;Added again to queue 2
2846;21:53;Added again to queue 2
2845;21:53;Added again to queue 2
2701;21:53;Added again to queue 2
2702;21:53;Added again to queue 2
610;21:53;Added again to queue 2
609;21:53;Added again to queue 2
2464;21:53;Added again to queue 2
2463;21:53;Added again to queue 2
1121;21:53;Added again to queue 2
1122;21:53;Added again to queue 2
2040;21:53;Added again to queue 2
2039;21:53;Added again to queue 2
1536;21:53;Added again to queue 2
1535;21:53;Added again to queue 2
2042;21:53;Added again to queue 2
2041;21:53;Added again to queue 2
1112;21:53;Settled successful from queue 2
1111;21:53;Settled successful from queue 2
564;21:53;Added again to queue 2
563;21:53;Added again to queue 2
238;21:53;Added again to queue 2
237;21:53;Added again to queue 2
597;21:53;Added again to queue 2
598;21:53;Added again to queue 2
141;21:53;Added again to queue 2
142;21:53;Added again to queue 2
2872;21:53;Added again to queue 2
2871;21:53;Added again to queue 2
3059;21:53;Settled successful from queue 2
3060;21:53;Settled successful from queue 2
2007;21:53;Added again to queue 2
2008;21:53;Added again to queue 2
1521;21:53;Added again to queue 2
1522;21:53;Added again to queue 2
537;21:55;Matched
538;21:55;Matched
1235;21:55;Matched
1236;21:55;Matched
2908;21:55;Matched
2907;21:55;Matched
537;21:55;Settled successful
538;21:55;Settled successful
1235;21:55;Added to queue 2
1236;21:55;Added to queue 2
2908;21:55;Added to queue 2
2907;21:55;Added to queue 2
2232;21:55;Added again to queue 2
2231;21:55;Added again to queue 2
1951;21:55;Added again to queue 2
1952;21:55;Added again to queue 2
2045;21:55;Added again to queue 2
2046;21:55;Added again to queue 2
302;21:55;Added again to queue 2
301;21:55;Added again to queue 2
2297;21:55;Added again to queue 2
2298;21:55;Added again to queue 2
1521;21:55;Settled successful from queue 2
1522;21:55;Settled successful from queue 2
148;21:56;Added to queue 1
491;21:56;Matched
492;21:56;Matched
648;21:56;Matched
647;21:56;Matched
1165;21:56;Matched
1166;21:56;Matched
1721;21:56;Matched
1722;21:56;Matched
491;21:56;Settled successful
492;21:56;Settled successful
648;21:56;Added to queue 2
647;21:56;Added to queue 2
1165;21:56;Settled successful
1166;21:56;Settled successful
1721;21:56;Settled successful
1722;21:56;Settled successful
1219;21:56;Added again to queue 2
1220;21:56;Added again to queue 2
190;21:56;Added again to queue 2
189;21:56;Added again to queue 2
2255;21:56;Added again to queue 2
2256;21:56;Added again to queue 2
599;21:56;Added again to queue 2
600;21:56;Added again to queue 2
1588;21:56;Added again to queue 2
1587;21:56;Added again to queue 2
1455;21:56;Added again to queue 2
1456;21:56;Added again to queue 2
893;21:56;Added again to queue 2
894;21:56;Added again to queue 2
382;21:56;Added again to queue 2
381;21:56;Added again to queue 2
435;21:56;Added again to queue 2
436;21:56;Added again to queue 2
1851;21:56;Added again to queue 2
1852;21:56;Added again to queue 2
2623;21:56;Added again to queue 2
2624;21:56;Added again to queue 2
1473;21:56;Settled successful from queue 2
1474;21:56;Settled successful from queue 2
1743;21:56;Added again to queue 2
1744;21:56;Added again to queue 2
1485;21:56;Added again to queue 2
1486;21:56;Added again to queue 2
2170;21:56;Added again to queue 2
2169;21:56;Added again to queue 2
2240;21:56;Added again to queue 2
2239;21:56;Added again to queue 2
294;21:56;Added again to queue 2
293;21:56;Added again to queue 2
2227;21:56;Added again to queue 2
2228;21:56;Added again to queue 2
379;21:56;Added again to queue 2
380;21:56;Added again to queue 2
2619;21:56;Added again to queue 2
2620;21:56;Added again to queue 2
1438;21:56;Added again to queue 2
1437;21:56;Added again to queue 2
1544;21:56;Added again to queue 2
1543;21:56;Added again to queue 2
2107;21:56;Added again to queue 2
2108;21:56;Added again to queue 2
2798;21:56;Added again to queue 2
2797;21:56;Added again to queue 2
1817;21:56;Added again to queue 2
1818;21:56;Added again to queue 2
1621;21:56;Settled successful from queue 2
1622;21:56;Settled successful from queue 2
2427;21:56;Added again to queue 2
2428;21:56;Added again to queue 2
532;21:56;Added again to queue 2
531;21:56;Added again to queue 2
246;21:56;Added again to queue 2
245;21:56;Added again to queue 2
1499;21:56;Added again to queue 2
1500;21:56;Added again to queue 2
2645;21:56;Added again to queue 2
2646;21:56;Added again to queue 2
1672;21:56;Added again to queue 2
1671;21:56;Added again to queue 2
2633;21:56;Added again to queue 2
2634;21:56;Added again to queue 2
1939;21:56;Added again to queue 2
1940;21:56;Added again to queue 2
382;21:56;Added again to queue 2
381;21:56;Added again to queue 2
1663;21:56;Added again to queue 2
1664;21:56;Added again to queue 2
1759;21:56;Settled successful from queue 2
1760;21:56;Settled successful from queue 2
2022;21:56;Added again to queue 2
2021;21:56;Added again to queue 2
2427;21:56;Added again to queue 2
2428;21:56;Added again to queue 2
2240;21:56;Added again to queue 2
2239;21:56;Added again to queue 2
1735;21:56;Added again to queue 2
1736;21:56;Added again to queue 2
665;21:56;Added again to queue 2
666;21:56;Added again to queue 2
265;21:57;Matched
266;21:57;Matched
1115;21:57;Matched
1116;21:57;Matched
1204;21:57;Matched
1203;21:57;Matched
2183;21:57;Matched
2184;21:57;Matched
265;21:57;Added to queue 2
266;21:57;Added to queue 2
1115;21:57;Added to queue 2
1116;21:57;Added to queue 2
1204;21:57;Settled successful
1203;21:57;Settled successful
2183;21:57;Added to queue 2
2184;21:57;Added to queue 2
1232;21:57;Added again to queue 2
1231;21:57;Added again to queue 2
2056;21:57;Added again to queue 2
2055;21:57;Added again to queue 2
1808;21:57;Added again to queue 2
1807;21:57;Added again to queue 2
1483;21:57;Added again to queue 2
1484;21:57;Added again to queue 2
1127;21:57;Added again to queue 2
1128;21:57;Added again to queue 2
2094;21:57;Added again to queue 2
2093;21:57;Added again to queue 2
1684;21:57;Added again to queue 2
1683;21:57;Added again to queue 2
618;21:57;Added again to queue 2
617;21:57;Added again to queue 2
1939;21:57;Added again to queue 2
1940;21:57;Added again to queue 2
2503;21:57;Added again to queue 2
2504;21:57;Added again to queue 2
742;21:57;Added again to queue 2
741;21:57;Added again to queue 2
985;21:57;Added again to queue 2
986;21:57;Added again to queue 2
1620;21:57;Added again to queue 2
1619;21:57;Added again to queue 2
375;21:57;Added again to queue 2
376;21:57;Added again to queue 2
813;21:57;Added again to queue 2
814;21:57;Added again to queue 2
1353;21:57;Added again to queue 2
1354;21:57;Added again to queue 2
1139;21:57;Added again to queue 2
1140;21:57;Added again to queue 2
1074;21:57;Added again to queue 2
1073;21:57;Added again to queue 2
2733;21:57;Added again to queue 2
2734;21:57;Added again to queue 2
1737;21:57;Added again to queue 2
1738;21:57;Added again to queue 2
2344;21:57;Added again to queue 2
2343;21:57;Added again to queue 2
458;21:57;Added again to queue 2
457;21:57;Added again to queue 2
1090;21:57;Added again to queue 2
1089;21:57;Added again to queue 2
1520;21:57;Added again to queue 2
1519;21:57;Added again to queue 2
2795;21:57;Added again to queue 2
2796;21:57;Added again to queue 2
2896;21:57;Added again to queue 2
2895;21:57;Added again to queue 2
798;21:57;Added again to queue 2
797;21:57;Added again to queue 2
265;21:57;Added again to queue 2
266;21:57;Added again to queue 2
1115;21:57;Added again to queue 2
1116;21:57;Added again to queue 2
2056;21:57;Added again to queue 2
2055;21:57;Added again to queue 2
1645;21:58;Added to queue 1
2621;21:58;Matched
2622;21:58;Matched
2621;21:58;Added to queue 2
2622;21:58;Added to queue 2
950;21:59;Matched
949;21:59;Matched
2185;21:59;Matched
2186;21:59;Matched
2453;21:59;Matched
2454;21:59;Matched
950;21:59;Added to queue 2
949;21:59;Added to queue 2
2185;21:59;Settled successful
2186;21:59;Settled successful
2453;21:59;Settled successful
2454;21:59;Settled successful
1219;21:59;Added again to queue 2
1220;21:59;Added again to queue 2
190;21:59;Added again to queue 2
189;21:59;Added again to queue 2
2255;21:59;Added again to queue 2
2256;21:59;Added again to queue 2
599;21:59;Added again to queue 2
600;21:59;Added again to queue 2
1588;21:59;Added again to queue 2
1587;21:59;Added again to queue 2
1455;21:59;Added again to queue 2
1456;21:59;Added again to queue 2
893;21:59;Added again to queue 2
894;21:59;Added again to queue 2
382;21:59;Added again to queue 2
381;21:59;Added again to queue 2
435;21:59;Added again to queue 2
436;21:59;Added again to queue 2
1851;21:59;Added again to queue 2
1852;21:59;Added again to queue 2
2623;21:59;Added again to queue 2
2624;21:59;Added again to queue 2
1743;21:59;Added again to queue 2
1744;21:59;Added again to queue 2
1485;21:59;Added again to queue 2
1486;21:59;Added again to queue 2
2170;21:59;Added again to queue 2
2169;21:59;Added again to queue 2
2240;21:59;Added again to queue 2
2239;21:59;Added again to queue 2
375;21:59;Added again to queue 2
376;21:59;Added again to queue 2
1743;21:59;Added again to queue 2
1744;21:59;Added again to queue 2
2042;21:59;Added again to queue 2
2041;21:59;Added again to queue 2
1208;21:59;Added again to queue 2
1207;21:59;Added again to queue 2
1663;21:59;Added again to queue 2
1664;21:59;Added again to queue 2
2332;21:59;Added again to queue 2
2331;21:59;Added again to queue 2
1959;21:59;Added again to queue 2
1960;21:59;Added again to queue 2
2363;21:59;Added again to queue 2
2364;21:59;Added again to queue 2
2022;21:59;Added again to queue 2
2021;21:59;Added again to queue 2
2599;21:59;Added again to queue 2
2600;21:59;Added again to queue 2
1787;21:59;Added again to queue 2
1788;21:59;Added again to queue 2
3023;21:59;Settled successful from queue 2
3024;21:59;Settled successful from queue 2
219;21:59;Added again to queue 2
220;21:59;Added again to queue 2
1235;21:59;Added again to queue 2
1236;21:59;Added again to queue 2
2908;21:59;Added again to queue 2
2907;21:59;Added again to queue 2
648;21:59;Added again to queue 2
647;21:59;Added again to queue 2
2621;21:59;Added again to queue 2
2622;21:59;Added again to queue 2
448;22:00;Matched
447;22:00;Matched
1555;22:00;Matched
1556;22:00;Matched
1891;22:00;Matched
1892;22:00;Matched
448;22:00;Added to queue 2
447;22:00;Added to queue 2
1555;22:00;Added to queue 2
1556;22:00;Added to queue 2
1891;22:00;Added to queue 2
1892;22:00;Added to queue 2
549;22:01;Matched
550;22:01;Matched
549;22:01;Added to queue 2
550;22:01;Added to queue 2
2138;22:03;Matched
2137;22:03;Matched
2138;22:03;Added to queue 2
2137;22:03;Added to queue 2
1042;22:04;Matched
1041;22:04;Matched
1042;22:04;Settled successful
1041;22:04;Settled successful
758;22:04;Added again to queue 2
757;22:04;Added again to queue 2
2456;22:04;Added again to queue 2
2455;22:04;Added again to queue 2
841;22:04;Added again to queue 2
842;22:04;Added again to queue 2
1023;22:04;Added again to queue 2
1024;22:04;Added again to queue 2
2112;22:04;Added again to queue 2
2111;22:04;Added again to queue 2
1349;22:04;Settled successful from queue 2
1350;22:04;Settled successful from queue 2
